SI_DO_NAME,SI_GUN_GU_NAME,UP_MYUN_DONG_NAME,final_category,final_score,final_general
인천광역시,중구,신포동,OFFICE,0.6877,False
경기도,평택시,포승읍,OFFICE,0.6859,False
울산광역시,남구,옥동,RESIDENTIAL,0.6468,False
경기도,파주시,서패동,OFFICE,0.6352,False
제주특별자치도,제주시,도두일동,TOURIST,0.6590692307692307,False
대구광역시,중구,덕산동,RESIDENTIAL,0.6376916666666667,False
충청남도,서산시,예천동,GENERAL,0.5169066666666666,False
경상남도,창원시 마산합포구,산호동,OFFICE,0.6497,False
경상남도,거제시,상동동,TOURIST,0.63465,False
경상북도,구미시,옥계동,RESIDENTIAL,0.576092,False
강원특별자치도,춘천시,후평동,CAMPUS,0.6298333333333334,False
제주특별자치도,서귀포시,상예동,TOURIST,0.6778235294117647,False
서울특별시,중구,순화동,NIGHTLIFE,0.6285866666666667,False
경기도,화성시,반월동,RESIDENTIAL,0.6469,False
제주특별자치도,서귀포시,서호동,TOURIST,0.6778235294117647,False
경기도,평택시,팽성읍,OFFICE,0.6612,False
경기도,이천시,마장면,GENERAL,0.3712999999999999,False
대전광역시,대덕구,송촌동,GENERAL,0.4124,True
부산광역시,중구,중앙동7가,TOURIST,0.6961,False
서울특별시,종로구,서린동,TOURIST,0.6479647058823529,False
경기도,군포시,당동,RESIDENTIAL,0.6526333333333333,False
경상북도,포항시 남구,이동,TOURIST,0.6762642857142858,False
서울특별시,중랑구,신내동,RESIDENTIAL,0.64085,False
서울특별시,중구,충무로4가,NIGHTLIFE,0.6285866666666667,False
경기도,수원시 팔달구,고등동,OFFICE,0.6754,False
경기도,평택시,동삭동,RESIDENTIAL,0.6912,False
경상북도,경산시,사동,GENERAL,0.5529666666666666,False
경기도,용인시 처인구,모현읍,CAMPUS,0.6302,False
서울특별시,성동구,용답동,CAMPUS,0.5185,True
서울특별시,송파구,거여동,RESIDENTIAL,0.7112,False
경기도,수원시 장안구,송죽동,RESIDENTIAL,0.6031,False
서울특별시,종로구,옥인동,TOURIST,0.6479647058823529,False
경기도,안양시 만안구,석수동,GENERAL,0.51245,False
경상북도,칠곡군,동명면,TOURIST,0.7454,False
경기도,고양시 덕양구,도내동,RESIDENTIAL,0.6780571428571429,False
경기도,수원시 팔달구,우만동,RESIDENTIAL,0.63105,False
충청남도,당진시,읍내동,GENERAL,0.5622499999999999,False
경기도,양평군,옥천면,TOURIST,0.7332,False
경기도,용인시 기흥구,신갈동,GENERAL,0.4022,True
대전광역시,유성구,상대동,RESIDENTIAL,0.6316,False
경상남도,거제시,아주동,OFFICE,0.6552,False
서울특별시,용산구,효창동,CAMPUS,0.5141,False
서울특별시,종로구,사직동,NIGHTLIFE,0.6546,False
제주특별자치도,제주시,아라이동,TOURIST,0.6590692307692307,False
경기도,하남시,감일동,RESIDENTIAL,0.6872,False
경기도,수원시 팔달구,남수동,RESIDENTIAL,0.6567700000000001,False
서울특별시,성북구,장위동,CAMPUS,0.5506666666666667,True
경상남도,진주시,초전동,GENERAL,0.5770700000000001,False
전라남도,화순군,화순읍,CAMPUS,0.6063,False
서울특별시,영등포구,당산동5가,OFFICE,0.70035,False
전라남도,광양시,중동,GENERAL,0.5718416666666667,False
부산광역시,동구,수정동,TOURIST,0.646975,False
경기도,구리시,인창동,RESIDENTIAL,0.6794,False
대구광역시,동구,율하동,RESIDENTIAL,0.6195090909090909,False
서울특별시,마포구,아현동,RESIDENTIAL,0.6148,False
전라남도,무안군,삼향읍,RESIDENTIAL,0.6037,False
서울특별시,마포구,마포동,CAMPUS,0.61548125,False
대구광역시,북구,학정동,OFFICE,0.6005695652173914,False
서울특별시,도봉구,도봉동,OFFICE,0.7062999999999999,False
울산광역시,울주군,삼남읍,OFFICE,0.6331,False
세종특별자치시,,보람동,RESIDENTIAL,0.6562708333333334,False
서울특별시,종로구,인사동,TOURIST,0.6479647058823529,False
울산광역시,울주군,언양읍,OFFICE,0.6261,False
서울특별시,중구,광희동1가,NIGHTLIFE,0.6504,False
경기도,수원시 권선구,구운동,RESIDENTIAL,0.6081,False
강원특별자치도,강릉시,사천면,TOURIST,0.7673,False
경상북도,경주시,황성동,RESIDENTIAL,0.6179,False
전라남도,여수시,봉산동,TOURIST,0.6336481481481481,False
서울특별시,동대문구,청량리동,NIGHTLIFE,0.6165,False
전라남도,여수시,종화동,TOURIST,0.6336481481481481,False
경상남도,남해군,삼동면,TOURIST,0.7878,False
서울특별시,중구,주교동,NIGHTLIFE,0.6285866666666667,False
경상남도,합천군,삼가면,RESIDENTIAL,0.6673,False
강원특별자치도,강릉시,견소동,TOURIST,0.6762,False
경기도,김포시,대곶면,OFFICE,0.7081,False
전라남도,구례군,구례읍,TOURIST,0.7028,False
경기도,이천시,증포동,RESIDENTIAL,0.6406,False
강원특별자치도,강릉시,홍제동,GENERAL,0.3677,False
울산광역시,중구,성남동,RESIDENTIAL,0.5905333333333334,False
대구광역시,달서구,용산동,OFFICE,0.68355,False
경기도,수원시 권선구,세류동,OFFICE,0.7068333333333333,False
경상북도,포항시 북구,흥해읍,OFFICE,0.6207,False
전북특별자치도,전주시 완산구,다가동4가,RESIDENTIAL,0.6488894736842105,False
서울특별시,동작구,대방동,RESIDENTIAL,0.689,False
경기도,화성시,석우동,RESIDENTIAL,0.6154137931034483,False
경상남도,창원시 의창구,도계동,GENERAL,0.5170714285714285,False
경상남도,거제시,옥포동,TOURIST,0.71355,False
대구광역시,달서구,호산동,RESIDENTIAL,0.6645130434782608,False
경기도,양평군,용문면,OFFICE,0.6334,False
경기도,수원시 장안구,영화동,TOURIST,0.6618,False
충청북도,청주시 서원구,사창동,CAMPUS,0.6421,False
경기도,오산시,궐동,OFFICE,0.6421375,False
경기도,남양주시,평내동,RESIDENTIAL,0.6863,False
경기도,안산시 단원구,원곡동,OFFICE,0.7486,False
경기도,광주시,역동,GENERAL,0.58930625,False
경기도,동두천시,지행동,GENERAL,0.5643375,False
경상남도,창원시 마산합포구,해운동,TOURIST,0.5817,False
서울특별시,영등포구,대림동,OFFICE,0.6479666666666667,False
경기도,고양시 일산서구,주엽동,RESIDENTIAL,0.75015,False
서울특별시,노원구,하계동,RESIDENTIAL,0.66785,False
대구광역시,수성구,중동,RESIDENTIAL,0.6429,False
대전광역시,대덕구,중리동,CAMPUS,0.6249,False
서울특별시,강북구,우이동,OFFICE,0.6115,False
강원특별자치도,동해시,천곡동,OFFICE,0.6723,False
경기도,화성시,안녕동,RESIDENTIAL,0.6154137931034483,False
강원특별자치도,강릉시,임당동,TOURIST,0.6762,False
부산광역시,부산진구,당감동,RESIDENTIAL,0.6545333333333333,False
경기도,평택시,이충동,OFFICE,0.657788,False
인천광역시,미추홀구,학익동,OFFICE,0.648,False
서울특별시,중구,만리동1가,NIGHTLIFE,0.6285866666666667,False
대구광역시,북구,복현동,RESIDENTIAL,0.647,False
서울특별시,중구,무학동,NIGHTLIFE,0.6285866666666667,False
강원특별자치도,춘천시,동면,RESIDENTIAL,0.6033,False
서울특별시,성북구,성북동1가,CAMPUS,0.6155,False
대전광역시,유성구,문지동,RESIDENTIAL,0.6262846153846154,False
서울특별시,마포구,노고산동,CAMPUS,0.61548125,False
제주특별자치도,제주시,오라이동,TOURIST,0.6590692307692307,False
경기도,광주시,신현동,RESIDENTIAL,0.6281,False
서울특별시,구로구,오류동,CAMPUS,0.56135,False
서울특별시,서초구,신원동,RESIDENTIAL,0.6613722222222223,False
광주광역시,남구,양림동,RESIDENTIAL,0.6334,False
경기도,광주시,초월읍,GENERAL,0.3091,False
경기도,동두천시,생연동,GENERAL,0.48019999999999996,False
강원특별자치도,홍천군,홍천읍,TOURIST,0.6955,False
경상남도,남해군,미조면,TOURIST,0.7396,False
서울특별시,종로구,사간동,TOURIST,0.6479647058823529,False
경기도,파주시,광탄면,GENERAL,0.2709,False
전북특별자치도,전주시 완산구,교동,RESIDENTIAL,0.6488894736842105,False
경상남도,김해시,율하동,OFFICE,0.6030842105263158,False
서울특별시,강서구,염창동,RESIDENTIAL,0.6898,False
경기도,성남시 수정구,태평동,NIGHTLIFE,0.657475,False
서울특별시,서대문구,미근동,RESIDENTIAL,0.6118857142857143,False
충청북도,청주시 상당구,서문동,RESIDENTIAL,0.5930692307692308,False
부산광역시,영도구,청학동,TOURIST,0.7137,False
부산광역시,해운대구,반여동,RESIDENTIAL,0.7174,False
경상북도,김천시,율곡동,OFFICE,0.6376,False
경기도,평택시,안중읍,OFFICE,0.6869,False
경상남도,김해시,삼방동,OFFICE,0.6030842105263158,False
대전광역시,유성구,반석동,RESIDENTIAL,0.6262846153846154,False
충청북도,청주시 서원구,남이면,GENERAL,0.3838,False
서울특별시,성동구,송정동,CAMPUS,0.5554,True
경상남도,거제시,일운면,TOURIST,0.7395,False
경상북도,경주시,노동동,TOURIST,0.6624217391304348,False
경상남도,창원시 성산구,대원동,RESIDENTIAL,0.625825,False
전북특별자치도,익산시,모현동1가,CAMPUS,0.6733,False
서울특별시,성북구,동소문동5가,RESIDENTIAL,0.6272,False
충청남도,아산시,모종동,OFFICE,0.601864705882353,False
경기도,수원시 장안구,조원동,RESIDENTIAL,0.6384,False
충청남도,당진시,수청동,GENERAL,0.5622499999999999,False
대구광역시,중구,동성로2가,RESIDENTIAL,0.6376916666666667,False
경상남도,진주시,칠암동,GENERAL,0.5770700000000001,False
대전광역시,유성구,어은동,RESIDENTIAL,0.6262846153846154,False
서울특별시,중구,을지로1가,NIGHTLIFE,0.6743,False
대구광역시,동구,봉무동,RESIDENTIAL,0.6195090909090909,False
광주광역시,북구,두암동,CAMPUS,0.6359,False
서울특별시,서대문구,충정로2가,RESIDENTIAL,0.6118857142857143,False
강원특별자치도,태백시,황지동,TOURIST,0.7226,False
경상남도,거제시,장목면,TOURIST,0.7977,False
서울특별시,동작구,상도1동,RESIDENTIAL,0.643025,False
충청남도,아산시,용화동,OFFICE,0.601864705882353,False
경기도,평택시,세교동,RESIDENTIAL,0.698,False
경기도,오산시,수청동,OFFICE,0.6421375,False
인천광역시,중구,북성동1가,TOURIST,0.6587583333333333,False
인천광역시,미추홀구,도화동,GENERAL,0.5292,False
경상북도,구미시,황상동,RESIDENTIAL,0.576092,False
서울특별시,종로구,견지동,TOURIST,0.6479647058823529,False
경기도,광주시,퇴촌면,TOURIST,0.7397,False
전라남도,목포시,산정동,RESIDENTIAL,0.6484,False
강원특별자치도,원주시,중앙동,TOURIST,0.6599,False
경기도,광주시,송정동,RESIDENTIAL,0.6479,False
서울특별시,종로구,묘동,TOURIST,0.6479647058823529,False
경상남도,사천시,사천읍,TOURIST,0.6731,False
경기도,양평군,양평읍,OFFICE,0.6776,False
충청북도,단양군,단양읍,TOURIST,0.724,False
경기도,남양주시,수석동,OFFICE,0.67578125,False
서울특별시,동대문구,신설동,OFFICE,0.6151,False
광주광역시,서구,동천동,RESIDENTIAL,0.7224,False
경상남도,창원시 의창구,북면,RESIDENTIAL,0.6265,False
경기도,의왕시,내손동,RESIDENTIAL,0.7169,False
충청남도,천안시 서북구,백석동,RESIDENTIAL,0.7107,False
광주광역시,광산구,신가동,RESIDENTIAL,0.6221,False
인천광역시,서구,왕길동,RESIDENTIAL,0.6725869565217392,False
경기도,이천시,신둔면,OFFICE,0.6438,False
경기도,부천시,상동,RESIDENTIAL,0.6560892857142857,False
경상남도,창원시 의창구,봉곡동,GENERAL,0.5170714285714285,False
서울특별시,강남구,율현동,RESIDENTIAL,0.6700681818181818,False
강원특별자치도,홍천군,서면,GENERAL,0.3687,False
서울특별시,종로구,효제동,TOURIST,0.6479647058823529,False
울산광역시,중구,성안동,GENERAL,0.4059,True
서울특별시,영등포구,영등포동6가,OFFICE,0.67855,False
경기도,안성시,석정동,OFFICE,0.5664,False
경기도,성남시 수정구,상적동,NIGHTLIFE,0.6532176470588235,False
대구광역시,달성군,현풍읍,GENERAL,0.3669,False
대구광역시,달성군,가창면,GENERAL,0.2688,False
충청남도,아산시,방축동,OFFICE,0.601864705882353,False
대구광역시,서구,내당동,CAMPUS,0.5965333333333334,False
전북특별자치도,전주시 완산구,전동,RESIDENTIAL,0.6488894736842105,False
충청남도,태안군,태안읍,TOURIST,0.7059,False
경상남도,김해시,봉황동,OFFICE,0.6030842105263158,False
충청남도,공주시,신관동,TOURIST,0.6815,False
서울특별시,종로구,적선동,TOURIST,0.6479647058823529,False
제주특별자치도,서귀포시,호근동,TOURIST,0.6778235294117647,False
충청남도,홍성군,홍성읍,TOURIST,0.6544,False
울산광역시,중구,우정동,TOURIST,0.6481,False
부산광역시,강서구,신호동,GENERAL,0.3123,False
경상북도,구미시,봉곡동,RESIDENTIAL,0.576092,False
경기도,과천시,별양동,RESIDENTIAL,0.7048,False
대전광역시,유성구,장대동,RESIDENTIAL,0.6262846153846154,False
경기도,시흥시,능곡동,OFFICE,0.6635,False
대구광역시,북구,구암동,OFFICE,0.6321,False
대구광역시,동구,각산동,RESIDENTIAL,0.6195090909090909,False
충청북도,청주시 청원구,내덕동,OFFICE,0.63435,False
대전광역시,동구,소제동,CAMPUS,0.60455625,False
전북특별자치도,전주시 덕진구,금암동,CAMPUS,0.5787,False
경상남도,창원시 의창구,서상동,GENERAL,0.5170714285714285,False
서울특별시,종로구,팔판동,TOURIST,0.6479647058823529,False
전라남도,여수시,교동,TOURIST,0.6336481481481481,False
서울특별시,중구,쌍림동,NIGHTLIFE,0.6285866666666667,False
대구광역시,중구,동일동,RESIDENTIAL,0.6376916666666667,False
서울특별시,영등포구,문래동6가,OFFICE,0.6908,False
경기도,남양주시,오남읍,OFFICE,0.663,False
대구광역시,동구,신서동,RESIDENTIAL,0.6195090909090909,False
서울특별시,중구,봉래동2가,NIGHTLIFE,0.6285866666666667,False
강원특별자치도,속초시,청호동,TOURIST,0.73,False
경기도,가평군,가평읍,TOURIST,0.699,False
대전광역시,서구,도마동,GENERAL,0.50785,False
경기도,성남시 분당구,율동,RESIDENTIAL,0.7197727272727273,False
서울특별시,중구,남대문로4가,NIGHTLIFE,0.6285866666666667,False
인천광역시,중구,경동,TOURIST,0.6587583333333333,False
경기도,김포시,걸포동,OFFICE,0.6777,False
경기도,고양시 덕양구,용두동,RESIDENTIAL,0.6780571428571429,False
대전광역시,중구,유천동,RESIDENTIAL,0.6226,False
경상북도,포항시 남구,대잠동,TOURIST,0.6762642857142858,False
경상북도,경주시,노서동,TOURIST,0.6624217391304348,False
대전광역시,유성구,신성동,GENERAL,0.3884999999999999,False
서울특별시,종로구,봉익동,TOURIST,0.6479647058823529,False
경상북도,경산시,하양읍,CAMPUS,0.7131,False
충청남도,당진시,신평면,GENERAL,0.3193,False
강원특별자치도,양양군,양양읍,TOURIST,0.6993,False
광주광역시,서구,광천동,GENERAL,0.4051,True
강원특별자치도,동해시,묵호진동,TOURIST,0.70769,False
경상남도,양산시,평산동,OFFICE,0.6354,False
광주광역시,광산구,하남동,GENERAL,0.3923999999999999,False
경상북도,경주시,신평동,TOURIST,0.6624217391304348,False
경기도,오산시,외삼미동,OFFICE,0.6421375,False
경상남도,김해시,어방동,OFFICE,0.6030842105263158,False
부산광역시,부산진구,초읍동,GENERAL,0.4013,True
부산광역시,중구,중앙동2가,TOURIST,0.6961,False
경기도,안산시 단원구,초지동,OFFICE,0.6739,False
대구광역시,중구,계산동2가,RESIDENTIAL,0.6376916666666667,False
경상남도,김해시,신문동,OFFICE,0.6030842105263158,False
울산광역시,중구,남외동,RESIDENTIAL,0.5905333333333334,False
서울특별시,종로구,와룡동,TOURIST,0.6479647058823529,False
충청북도,진천군,덕산읍,GENERAL,0.3862,False
광주광역시,북구,문흥동,RESIDENTIAL,0.65195,False
강원특별자치도,양양군,현남면,TOURIST,0.7882,False
서울특별시,강동구,상일동,RESIDENTIAL,0.76905,False
경기도,시흥시,산현동,RESIDENTIAL,0.638325,False
경기도,안성시,원곡면,OFFICE,0.6266,False
경기도,군포시,금정동,OFFICE,0.6694,False
부산광역시,사하구,장림동,OFFICE,0.70255,False
서울특별시,중구,산림동,NIGHTLIFE,0.6285866666666667,False
경상북도,경주시,북군동,TOURIST,0.6624217391304348,False
경기도,하남시,감이동,RESIDENTIAL,0.6532928571428572,False
서울특별시,중구,충무로5가,NIGHTLIFE,0.6285866666666667,False
강원특별자치도,횡성군,둔내면,GENERAL,0.2997999999999999,False
충청북도,청주시 청원구,우암동,OFFICE,0.616,False
경상북도,포항시 남구,상도동,TOURIST,0.6762642857142858,False
경기도,용인시 기흥구,마북동,RESIDENTIAL,0.7075,False
전북특별자치도,익산시,부송동,GENERAL,0.5517310344827586,False
서울특별시,종로구,화동,TOURIST,0.6479647058823529,False
광주광역시,북구,신용동,RESIDENTIAL,0.6809,False
경상북도,구미시,남통동,RESIDENTIAL,0.576092,False
서울특별시,종로구,명륜3가,TOURIST,0.6479647058823529,False
광주광역시,광산구,송정동,TOURIST,0.6575,False
서울특별시,송파구,마천동,RESIDENTIAL,0.6860999999999999,False
부산광역시,북구,만덕동,RESIDENTIAL,0.6558333333333333,False
서울특별시,용산구,용산동6가,PREMIUM,0.6721,False
대구광역시,중구,동산동,RESIDENTIAL,0.6376916666666667,False
경기도,광주시,태전동,GENERAL,0.58930625,False
경상남도,하동군,화개면,TOURIST,0.7892,False
광주광역시,광산구,장덕동,GENERAL,0.5570238095238095,False
서울특별시,용산구,원효로3가,OFFICE,0.61415,False
경상북도,문경시,모전동,GENERAL,0.5214,False
대구광역시,중구,남성로,RESIDENTIAL,0.6376916666666667,False
경상남도,창원시 진해구,자은동,RESIDENTIAL,0.7092,False
인천광역시,강화군,내가면,TOURIST,0.7701,False
서울특별시,서대문구,북아현동,CAMPUS,0.5548,True
세종특별자치시,,부강면,RESIDENTIAL,0.6562708333333334,False
대구광역시,달성군,옥포읍,RESIDENTIAL,0.6443,False
충청남도,공주시,반포면,TOURIST,0.7547,False
서울특별시,종로구,누상동,TOURIST,0.6479647058823529,False
인천광역시,강화군,선원면,GENERAL,0.399,False
경기도,시흥시,군자동,RESIDENTIAL,0.631,False
경상북도,칠곡군,북삼읍,GENERAL,0.4095,True
광주광역시,북구,운암동,RESIDENTIAL,0.6707000000000001,False
경기도,양평군,양서면,GENERAL,0.3137,False
인천광역시,연수구,청학동,OFFICE,0.6305,False
경기도,의정부시,장암동,RESIDENTIAL,0.6968,False
경기도,김포시,통진읍,OFFICE,0.7301,False
경기도,용인시 처인구,이동읍,OFFICE,0.6377,False
경상북도,김천시,신음동,GENERAL,0.43600909090909085,False
대구광역시,동구,용수동,RESIDENTIAL,0.6195090909090909,False
경기도,안산시 상록구,월피동,OFFICE,0.7173,False
세종특별자치시,,아름동,RESIDENTIAL,0.6562708333333334,False
경기도,화성시,서신면,GENERAL,0.3571999999999999,False
경기도,고양시 일산서구,일산동,RESIDENTIAL,0.7390666666666666,False
충청남도,부여군,부여읍,TOURIST,0.6943,False
서울특별시,동대문구,휘경동,CAMPUS,0.52325,True
대구광역시,북구,대현동,RESIDENTIAL,0.5951,False
경기도,양주시,고암동,GENERAL,0.57445,False
제주특별자치도,제주시,삼도일동,TOURIST,0.6590692307692307,False
서울특별시,종로구,효자동,TOURIST,0.6479647058823529,False
강원특별자치도,양양군,손양면,TOURIST,0.7779,False
대구광역시,달서구,송현동,RESIDENTIAL,0.6645,False
경기도,수원시 권선구,고색동,OFFICE,0.6592333333333333,False
서울특별시,송파구,풍납동,CAMPUS,0.48260000000000003,False
경기도,오산시,세교동,OFFICE,0.6421375,False
울산광역시,울주군,온산읍,OFFICE,0.6487,False
강원특별자치도,원주시,행구동,GENERAL,0.3831,False
충청남도,천안시 동남구,유량동,GENERAL,0.5534235294117648,False
경기도,구리시,교문동,NIGHTLIFE,0.67435,False
대구광역시,수성구,수성동2가,RESIDENTIAL,0.6949666666666667,False
경기도,여주시,가남읍,OFFICE,0.6447,False
서울특별시,중구,필동1가,TOURIST,0.6764,False
경상남도,거제시,장평동,OFFICE,0.6712,False
전북특별자치도,전주시 완산구,중화산동2가,TOURIST,0.62785,False
부산광역시,부산진구,연지동,RESIDENTIAL,0.6592,False
경기도,양주시,삼숭동,GENERAL,0.57445,False
경기도,구리시,토평동,RESIDENTIAL,0.6785,False
충청북도,제천시,백운면,TOURIST,0.7914,False
경기도,수원시 팔달구,남창동,RESIDENTIAL,0.6567700000000001,False
경기도,평택시,신장동,PREMIUM,0.7032,False
경기도,김포시,하성면,OFFICE,0.6527,False
경상남도,창원시 마산회원구,내서읍,OFFICE,0.644,False
광주광역시,북구,일곡동,RESIDENTIAL,0.6455,False
경기도,의정부시,고산동,RESIDENTIAL,0.7371,False
서울특별시,은평구,신사동,RESIDENTIAL,0.64655,False
충청북도,제천시,장락동,GENERAL,0.5625647058823529,False
경상북도,안동시,옥동,GENERAL,0.3993,False
대구광역시,중구,완전동,RESIDENTIAL,0.6376916666666667,False
경기도,광주시,목현동,GENERAL,0.58930625,False
경기도,성남시 수정구,고등동,RESIDENTIAL,0.6194,False
경기도,파주시,다율동,OFFICE,0.6352,False
서울특별시,영등포구,영등포동1가,OFFICE,0.67855,False
경상남도,김해시,진영읍,OFFICE,0.6347,False
부산광역시,중구,남포동6가,TOURIST,0.7045,False
대구광역시,중구,동성로3가,RESIDENTIAL,0.6376916666666667,False
충청남도,논산시,취암동,OFFICE,0.6528,False
대구광역시,북구,연경동,OFFICE,0.6005695652173914,False
충청남도,아산시,온천동,OFFICE,0.601864705882353,False
경기도,양주시,백석읍,OFFICE,0.6583,False
경기도,고양시 덕양구,덕은동,RESIDENTIAL,0.6780571428571429,False
경상남도,창원시 성산구,가음동,RESIDENTIAL,0.625825,False
서울특별시,중구,예장동,NIGHTLIFE,0.6285866666666667,False
경기도,김포시,월곶면,TOURIST,0.7403,False
대구광역시,중구,포정동,RESIDENTIAL,0.6376916666666667,False
서울특별시,서대문구,대신동,RESIDENTIAL,0.6118857142857143,False
인천광역시,중구,인현동,TOURIST,0.6587583333333333,False
강원특별자치도,고성군,죽왕면,TOURIST,0.7922,False
경상남도,진주시,상대동,CAMPUS,0.6515,False
제주특별자치도,제주시,외도이동,TOURIST,0.6590692307692307,False
인천광역시,중구,신생동,TOURIST,0.6587583333333333,False
울산광역시,동구,방어동,OFFICE,0.6198,False
부산광역시,금정구,남산동,GENERAL,0.4055,True
경상남도,창원시 성산구,귀산동,RESIDENTIAL,0.625825,False
경기도,의정부시,금오동,RESIDENTIAL,0.6607733333333333,False
광주광역시,북구,양산동,RESIDENTIAL,0.6455,False
전북특별자치도,전주시 덕진구,덕진동1가,TOURIST,0.6342,False
경상북도,경산시,정평동,GENERAL,0.5529666666666666,False
충청북도,청주시 상당구,용담동,RESIDENTIAL,0.5930692307692308,False
경기도,고양시 덕양구,행주외동,RESIDENTIAL,0.6780571428571429,False
경상남도,창원시 의창구,소답동,GENERAL,0.5170714285714285,False
서울특별시,성북구,동선동4가,CAMPUS,0.638,False
강원특별자치도,강릉시,연곡면,TOURIST,0.7657,False
경기도,양평군,강하면,TOURIST,0.7675,False
서울특별시,영등포구,영등포동,OFFICE,0.67855,False
경기도,안산시 단원구,신길동,OFFICE,0.7026,False
서울특별시,강동구,강일동,RESIDENTIAL,0.8068,False
충청북도,청주시 서원구,죽림동,CAMPUS,0.6077636363636363,False
전라남도,영광군,영광읍,OFFICE,0.6177,False
인천광역시,계양구,용종동,RESIDENTIAL,0.6505916666666667,False
충청북도,충주시,중앙탑면,RESIDENTIAL,0.6046,False
경상북도,칠곡군,왜관읍,OFFICE,0.7163,False
서울특별시,용산구,원효로2가,OFFICE,0.61415,False
제주특별자치도,제주시,도두이동,TOURIST,0.6590692307692307,False
부산광역시,사하구,신평동,GENERAL,0.5171,False
강원특별자치도,속초시,금호동,TOURIST,0.7235,False
대전광역시,유성구,전민동,CAMPUS,0.6488,False
부산광역시,중구,남포동5가,TOURIST,0.7045,False
울산광역시,울주군,상북면,GENERAL,0.263,False
경기도,의왕시,포일동,RESIDENTIAL,0.5898,False
경기도,성남시 수정구,수진동,NIGHTLIFE,0.6953,False
서울특별시,영등포구,양평동1가,OFFICE,0.6396,False
강원특별자치도,삼척시,갈천동,GENERAL,0.5076999999999999,False
서울특별시,성북구,안암동1가,OFFICE,0.6357,False
인천광역시,중구,운남동,TOURIST,0.6587583333333333,False
경상북도,영주시,가흥동,OFFICE,0.6296999999999999,False
울산광역시,북구,정자동,RESIDENTIAL,0.6740625,False
경기도,시흥시,계수동,RESIDENTIAL,0.638325,False
제주특별자치도,제주시,외도일동,TOURIST,0.6590692307692307,False
대구광역시,달서구,도원동,RESIDENTIAL,0.6871,False
경기도,의왕시,청계동,RESIDENTIAL,0.6128,False
강원특별자치도,춘천시,삼천동,CAMPUS,0.58904,False
경기도,부천시 소사구,옥길동,RESIDENTIAL,0.6847,False
울산광역시,동구,전하동,OFFICE,0.6506000000000001,False
경기도,군포시,부곡동,RESIDENTIAL,0.6526333333333333,False
대구광역시,달서구,본동,RESIDENTIAL,0.6279,False
인천광역시,서구,불로동,RESIDENTIAL,0.6725869565217392,False
대구광역시,달서구,죽전동,OFFICE,0.6196,False
경기도,화성시,청계동,RESIDENTIAL,0.6154137931034483,False
경상북도,구미시,고아읍,RESIDENTIAL,0.6112,False
경상북도,경주시,황오동,TOURIST,0.6827,False
경상북도,구미시,형곡동,RESIDENTIAL,0.6658,False
인천광역시,서구,가좌동,OFFICE,0.602025,False
경기도,용인시 기흥구,보라동,GENERAL,0.4087,True
경기도,하남시,감북동,RESIDENTIAL,0.6524,False
전라남도,순천시,오천동,TOURIST,0.589225,False
부산광역시,중구,창선동1가,TOURIST,0.7027555555555556,False
제주특별자치도,서귀포시,하예동,TOURIST,0.6778235294117647,False
부산광역시,부산진구,가야동,OFFICE,0.6018,False
대구광역시,달서구,대곡동,RESIDENTIAL,0.6645130434782608,False
서울특별시,종로구,종로4가,NIGHTLIFE,0.67195,False
강원특별자치도,철원군,동송읍,OFFICE,0.6241,False
경상북도,포항시 남구,구룡포읍,TOURIST,0.738,False
경상북도,안동시,운흥동,TOURIST,0.6069833333333333,False
경기도,화성시 동탄구,반송동,RESIDENTIAL,0.6154137931034483,False
경기도,시흥시,신천동,NIGHTLIFE,0.6907,False
강원특별자치도,원주시,우산동,TOURIST,0.6737,False
충청남도,논산시,내동,GENERAL,0.5839866666666667,False
대구광역시,중구,대신동,TOURIST,0.6129,False
전라남도,해남군,해남읍,TOURIST,0.6618,False
경기도,남양주시,진건읍,OFFICE,0.637,False
경기도,시흥시,장현동,RESIDENTIAL,0.638325,False
경기도,의왕시,삼동,RESIDENTIAL,0.5898,False
서울특별시,중구,오장동,NIGHTLIFE,0.6285866666666667,False
경상북도,포항시 북구,항구동,OFFICE,0.64818,False
경기도,양주시,광사동,GENERAL,0.57445,False
경상북도,영주시,풍기읍,CAMPUS,0.6299,False
강원특별자치도,강릉시,강동면,TOURIST,0.7484,False
부산광역시,부산진구,부암동,NIGHTLIFE,0.6779,False
경기도,고양시 일산동구,중산동,OFFICE,0.66385,False
서울특별시,중구,수표동,NIGHTLIFE,0.6285866666666667,False
서울특별시,중구,을지로5가,NIGHTLIFE,0.6743,False
인천광역시,서구,검암동,RESIDENTIAL,0.6725869565217392,False
부산광역시,동래구,명장동,RESIDENTIAL,0.6638,False
대구광역시,서구,비산동,TOURIST,0.5908166666666667,False
경기도,화성시,방교동,RESIDENTIAL,0.6154137931034483,False
경상북도,김천시,부곡동,GENERAL,0.43600909090909085,False
경상남도,통영시,도남동,TOURIST,0.6869133333333333,False
인천광역시,중구,항동7가,TOURIST,0.6587583333333333,False
인천광역시,옹진군,영흥면,TOURIST,0.77,False
경기도,안산시 상록구,성포동,RESIDENTIAL,0.6844,False
강원특별자치도,원주시,문막읍,OFFICE,0.6856,False
부산광역시,북구,구포동,TOURIST,0.5980333333333333,False
